image_id,image_path,filename,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
41695,myntradataset\images\41695.jpg,41695.jpg,41695,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Casual,Superman Men Navy Blue Printed Shorts
6158,myntradataset\images\6158.jpg,6158.jpg,6158,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Lee Men's Quill Indigo Mood T-shirt
30919,myntradataset\images\30919.jpg,30919.jpg,30919,Women,Apparel,Bottomwear,Trousers,Pink,Summer,2012.0,Ethnic,Fabindia Women Pink Harem Pants
45189,myntradataset\images\45189.jpg,45189.jpg,45189,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO ENTICER Women Black Dial Analogue Watch A638
46440,myntradataset\images\46440.jpg,46440.jpg,46440,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Timex Men Silver Dial Chronograph Watch
42234,myntradataset\images\42234.jpg,42234.jpg,42234,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Sepia Women Blue Printed Top
55271,myntradataset\images\55271.jpg,55271.jpg,55271,Women,Personal Care,Makeup,Kajal and Eyeliner,Black,Spring,2017.0,Casual,Lakme Black Impact Eye Liner
33976,myntradataset\images\33976.jpg,33976.jpg,33976,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Femella Women Check Navy Blue Dress
46116,myntradataset\images\46116.jpg,46116.jpg,46116,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,2012.0,Casual,ADIDAS Men Olive Terrace Shoes
29878,myntradataset\images\29878.jpg,29878.jpg,29878,Men,Accessories,Eyewear,Sunglasses,Green,Summer,2017.0,Casual,Mayhem Men Rectangular Sunglasses 1020-207
52950,myntradataset\images\52950.jpg,52950.jpg,52950,Women,Apparel,Saree,Sarees,Purple,Fall,2012.0,Ethnic,FNF Purple Sari
15990,myntradataset\images\15990.jpg,15990.jpg,15990,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Turtle Solid Men Black Shirt
20493,myntradataset\images\20493.jpg,20493.jpg,20493,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Baggit Women Posh Taj Purple Handbag
8635,myntradataset\images\8635.jpg,8635.jpg,8635,Unisex,Accessories,Eyewear,Sunglasses,Pink,Winter,2016.0,Casual,Fastrack Unisex New Pink Sunglasses
19967,myntradataset\images\19967.jpg,19967.jpg,19967,Men,Apparel,Topwear,Sweaters,Maroon,Fall,2011.0,Casual,United Colors of Benetton Men Maroon Sweaters
52074,myntradataset\images\52074.jpg,52074.jpg,52074,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Myntra Men Yellow & Blue T-shirt
25833,myntradataset\images\25833.jpg,25833.jpg,25833,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Diva Women Printed Pink Kurta
44703,myntradataset\images\44703.jpg,44703.jpg,44703,Women,Apparel,Topwear,Tops,Cream,Summer,2012.0,Casual,Wills Lifestyle Women Cream Top
23292,myntradataset\images\23292.jpg,23292.jpg,23292,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Ssteele Men White Watch
13802,myntradataset\images\13802.jpg,13802.jpg,13802,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Proline Mens Solid Grey Polo Tshirt
10626,myntradataset\images\10626.jpg,10626.jpg,10626,Men,Footwear,Shoes,Casual Shoes,Green,Winter,2012.0,Casual,Carlton London Men CL Casual Green Casual Shoes
27869,myntradataset\images\27869.jpg,27869.jpg,27869,Women,Apparel,Topwear,Shirts,White,Fall,2012.0,Smart Casual,Scullers For Her Women Black and White Striped Shirt
16624,myntradataset\images\16624.jpg,16624.jpg,16624,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Probase Men Check Grey Trouser
6733,myntradataset\images\6733.jpg,6733.jpg,6733,Unisex,Footwear,Shoes,Casual Shoes,Red,Summer,2011.0,Casual,Puma Unisex Scrunch Red Shoe
57434,myntradataset\images\57434.jpg,57434.jpg,57434,Women,Apparel,Topwear,Tshirts,Blue,Summer,2015.0,Casual,Angry Birds Women Blue T-shirt
30453,myntradataset\images\30453.jpg,30453.jpg,30453,Men,Apparel,Bottomwear,Jeans,White,Summer,2012.0,Casual,Deni Yo Men White Jeans
57736,myntradataset\images\57736.jpg,57736.jpg,57736,Women,Personal Care,Lips,Lip Care,Orange,Spring,2017.0,,Lotus Herbals Orange Lip Balm
47178,myntradataset\images\47178.jpg,47178.jpg,47178,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Ganuchi Men Black Sandals
33830,myntradataset\images\33830.jpg,33830.jpg,33830,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Puma Men II Biz White Shoes
3057,myntradataset\images\3057.jpg,3057.jpg,3057,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Tantra Men Cut The Crap Green T-shirt
20038,myntradataset\images\20038.jpg,20038.jpg,20038,Women,Apparel,Bottomwear,Stockings,Beige,Fall,2011.0,Casual,United Colors of Benetton Women Beige Striped Tights
19965,myntradataset\images\19965.jpg,19965.jpg,19965,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,United Colors Of Benetton Men Black Sweater
13978,myntradataset\images\13978.jpg,13978.jpg,13978,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Men Wirko White Casual Shoes
54688,myntradataset\images\54688.jpg,54688.jpg,54688,Women,Apparel,Apparel Set,Kurta Sets,Pink,Fall,2012.0,Ethnic,Shree Women Pink & Black Printed Salwar Suit with Dupatta
16819,myntradataset\images\16819.jpg,16819.jpg,16819,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans
5799,myntradataset\images\5799.jpg,5799.jpg,5799,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,ADIDAS Men's Bubble Green T-shirt
35644,myntradataset\images\35644.jpg,35644.jpg,35644,Men,Footwear,Sandal,Sandals,Black,Spring,2013.0,Casual,U.S. Polo Assn. Men Black Sandals
5183,myntradataset\images\5183.jpg,5183.jpg,5183,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Mickey Men's Donald Jumps Bring It On Navy T-shirt
33774,myntradataset\images\33774.jpg,33774.jpg,33774,Unisex,Accessories,Headwear,Caps,Black,Summer,2011.0,Casual,Puma Unisex Black Cap
32197,myntradataset\images\32197.jpg,32197.jpg,32197,Men,Apparel,Topwear,Kurtas,Olive,Summer,2012.0,Ethnic,Fabindia Men Printed Olive Kurta
37613,myntradataset\images\37613.jpg,37613.jpg,37613,Girls,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Madagascar3 Girls Purple Printed T-Shirt
9997,myntradataset\images\9997.jpg,9997.jpg,9997,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,Palm Tree Girls Hs Livia Top Blue Tops
41996,myntradataset\images\41996.jpg,41996.jpg,41996,Girls,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Gini and Jony Girls Roseatte Black Dress
30162,myntradataset\images\30162.jpg,30162.jpg,30162,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Esprit Women Black Dial Watch
6837,myntradataset\images\6837.jpg,6837.jpg,6837,Unisex,Accessories,Shoe Accessories,Shoe Accessories,Black,Summer,2011.0,,Timberland Unisex Boot Sauce Brown Shoe Accessories
33170,myntradataset\images\33170.jpg,33170.jpg,33170,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Sepia Women Oxygen Blue Top
42045,myntradataset\images\42045.jpg,42045.jpg,42045,Men,Footwear,Shoes,Casual Shoes,Yellow,Summer,2012.0,Casual,Nike Men Wardour Chukka Yellow Casual Shoes
12380,myntradataset\images\12380.jpg,12380.jpg,12380,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Reid & Taylor Men Stripes Blue Shirts
23189,myntradataset\images\23189.jpg,23189.jpg,23189,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Highlander Men Green Check Shirt
33762,myntradataset\images\33762.jpg,33762.jpg,33762,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Vero Moda Women Viva Pink Top
25065,myntradataset\images\25065.jpg,25065.jpg,25065,Men,Accessories,Accessories,Accessory Gift Set,Brown,Winter,2015.0,Formal,Lino Perros Men Formal Brown Accessory Gift Set
18672,myntradataset\images\18672.jpg,18672.jpg,18672,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Fila Men Survivor Grey Sports Shoes
16555,myntradataset\images\16555.jpg,16555.jpg,16555,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Basics Men Navy Printed Polo T-shirt
49101,myntradataset\images\49101.jpg,49101.jpg,49101,Women,Personal Care,Lips,Lip Plumper,Pink,Spring,2017.0,Casual,Deborah Truy Pink Volume Lip Plumper 01
51936,myntradataset\images\51936.jpg,51936.jpg,51936,Women,Accessories,Bags,Handbags,Red,Summer,2016.0,Casual,Nyk Women Red Tiny Handbag
44761,myntradataset\images\44761.jpg,44761.jpg,44761,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Globalite Men White Court Shoes
28960,myntradataset\images\28960.jpg,28960.jpg,28960,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,BIBA Women White Kurta
57858,myntradataset\images\57858.jpg,57858.jpg,57858,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Flats
51073,myntradataset\images\51073.jpg,51073.jpg,51073,Women,Free Items,Free Gifts,Free Gifts,Olive,Summer,2012.0,Ethnic,Satya Paul Olive Saree
4936,myntradataset\images\4936.jpg,4936.jpg,4936,Women,Apparel,Dress,Dresses,Black,Summer,2011.0,Casual,Gini and Jony Girl's Veata White Black Pink Infants Kidswear
44116,myntradataset\images\44116.jpg,44116.jpg,44116,Men,Personal Care,Fragrance,Perfume and Body Mist,Orange,Spring,2017.0,Casual,Boss Men Made For Summer Perfume
36314,myntradataset\images\36314.jpg,36314.jpg,36314,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Mr.Men Boys Hmmph White T-shirt
23578,myntradataset\images\23578.jpg,23578.jpg,23578,Unisex,Personal Care,Fragrance,Fragrance Gift Set,Black,Spring,2017.0,Casual,Nike Unisex Set of 3 Fragrance Gift Set
13640,myntradataset\images\13640.jpg,13640.jpg,13640,Women,Footwear,Shoes,Flats,Purple,Winter,2012.0,Casual,Carlton London Women Purple Flat Shoes
25489,myntradataset\images\25489.jpg,25489.jpg,25489,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Nike Men Backboard White Casual Shoes
38133,myntradataset\images\38133.jpg,38133.jpg,38133,Unisex,Accessories,Bags,Handbags,Red,Spring,2013.0,Casual,Wildcraft Unisex Red Lunch Bag
3062,myntradataset\images\3062.jpg,3062.jpg,3062,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Tantra Men's Vegetarian Blue T-shirt
2203,myntradataset\images\2203.jpg,2203.jpg,2203,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Adidas Men Blue Polo T-shirt
53559,myntradataset\images\53559.jpg,53559.jpg,53559,Men,Apparel,Innerwear,Boxers,Purple,Summer,2016.0,Casual,Probase Purple Printed Boxers
6947,myntradataset\images\6947.jpg,6947.jpg,6947,Men,Apparel,Topwear,Tshirts,Mustard,Summer,2011.0,Casual,Tantra Men's Glasses Mustard T-shirt
13939,myntradataset\images\13939.jpg,13939.jpg,13939,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,United Colors of Benetton Men Solid Grey Polo Tshirts
29053,myntradataset\images\29053.jpg,29053.jpg,29053,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Men Junkie White T-shirt
49134,myntradataset\images\49134.jpg,49134.jpg,49134,Women,Personal Care,Lips,Lip Liner,Red,Spring,2017.0,Casual,Deborah Extra Lip Liner 07
17652,myntradataset\images\17652.jpg,17652.jpg,17652,Unisex,Footwear,Flip Flops,Flip Flops,Red,Summer,2012.0,Casual,Converse Unisex Casual Red Slipper
3840,myntradataset\images\3840.jpg,3840.jpg,3840,Women,Footwear,Shoes,Flats,Black,Summer,2011.0,Casual,Crocs Women Lady Black Sandal
2669,myntradataset\images\2669.jpg,2669.jpg,2669,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Khaki Leatherette Hand Bag
54194,myntradataset\images\54194.jpg,54194.jpg,54194,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,Highlander Men Grey Chinos
25242,myntradataset\images\25242.jpg,25242.jpg,25242,Women,Accessories,Bags,Handbags,Olive,Summer,2012.0,Casual,Lino Perros Women Leatherite Olive Handbag
4148,myntradataset\images\4148.jpg,4148.jpg,4148,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Women Glide White Pink Shoe
23599,myntradataset\images\23599.jpg,23599.jpg,23599,Women,Personal Care,Fragrance,Fragrance Gift Set,Green,Spring,2017.0,Casual,Nike Fragrances Women Casual Deo and Perfume
8612,myntradataset\images\8612.jpg,8612.jpg,8612,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Scullers Men Navy Blue Polo T-Shirts
45412,myntradataset\images\45412.jpg,45412.jpg,45412,Women,Footwear,Shoes,Flats,White,Winter,2012.0,Casual,Rocia Women Black & White Sandals
42954,myntradataset\images\42954.jpg,42954.jpg,42954,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,French Connection Men Brown Belt
43518,myntradataset\images\43518.jpg,43518.jpg,43518,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,French Connection Women Navy Blue Printed Top
48392,myntradataset\images\48392.jpg,48392.jpg,48392,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Casual,French Connection Men Navy Blue Trousers
19044,myntradataset\images\19044.jpg,19044.jpg,19044,Women,Footwear,Shoes,Heels,Bronze,Winter,2015.0,Casual,Catwalk Women Bronze Flats
35538,myntradataset\images\35538.jpg,35538.jpg,35538,Girls,Footwear,Sandal,Sandals,Pink,Summer,2012.0,Casual,Enroute Teens Pink Sandals
42955,myntradataset\images\42955.jpg,42955.jpg,42955,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,French Connection Men Black & White Belt
52946,myntradataset\images\52946.jpg,52946.jpg,52946,Women,Apparel,Saree,Sarees,Magenta,Fall,2012.0,Ethnic,FNF Magenta Sari
35433,myntradataset\images\35433.jpg,35433.jpg,35433,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Doodle Girls Printed Blue Dress
35900,myntradataset\images\35900.jpg,35900.jpg,35900,Women,Accessories,Bags,Handbags,Green,Fall,2012.0,Casual,Peperone Women Green Handbag
40415,myntradataset\images\40415.jpg,40415.jpg,40415,Women,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,Tonga Women Coral Top
23824,myntradataset\images\23824.jpg,23824.jpg,23824,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Puma Men Java Black Flip Flops
35097,myntradataset\images\35097.jpg,35097.jpg,35097,Women,Accessories,Scarves,Scarves,Pink,Winter,2011.0,Casual,Allen Solly Women Pink  Scarf
39830,myntradataset\images\39830.jpg,39830.jpg,39830,Girls,Apparel,Bottomwear,Shorts,Purple,Summer,2012.0,Casual,Gini and Jony Girls Core Purple Shorts
56053,myntradataset\images\56053.jpg,56053.jpg,56053,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017.0,Casual,Colorbar Extra Durable Rosette Lip Color 019
38575,myntradataset\images\38575.jpg,38575.jpg,38575,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Nike Men Breakline Black Track Pants
12803,myntradataset\images\12803.jpg,12803.jpg,12803,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Nike Women Polka Dot Grafitti Pink T-shirt
23148,myntradataset\images\23148.jpg,23148.jpg,23148,Women,Apparel,Topwear,Sweatshirts,Green,Fall,2011.0,Casual,Quechua Women Fleece Green Sweatshirt
34848,myntradataset\images\34848.jpg,34848.jpg,34848,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men Trx HG Black Sports Shoes
20337,myntradataset\images\20337.jpg,20337.jpg,20337,Men,Apparel,Topwear,Sweatshirts,Red,Fall,2011.0,Sports,Nike Men Solid Red Sweatshirt
19298,myntradataset\images\19298.jpg,19298.jpg,19298,Women,Accessories,Watches,Watches,Black,Spring,2013.0,Casual,Guess Women Puffy G Black Watch
27396,myntradataset\images\27396.jpg,27396.jpg,27396,Men,Apparel,Topwear,Tshirts,Black,Summer,2016.0,Casual,2go Active Gear USA Men Pack Of 3 T-shirt
18736,myntradataset\images\18736.jpg,18736.jpg,18736,Women,Apparel,Dress,Dresses,Red,Fall,2011.0,Casual,Arrow Woman Rima Red Dress
9044,myntradataset\images\9044.jpg,9044.jpg,9044,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2011.0,Formal,Buckaroo Men Arena Brown Formal Shoes
18266,myntradataset\images\18266.jpg,18266.jpg,18266,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Aneri Women Swati Blue Kurta
25779,myntradataset\images\25779.jpg,25779.jpg,25779,Men,Apparel,Topwear,Suspenders,Black,Summer,2012.0,Formal,Arrow Men Black Suspenders
29402,myntradataset\images\29402.jpg,29402.jpg,29402,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Genesis Men Black Trousers
15965,myntradataset\images\15965.jpg,15965.jpg,15965,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,Turtle Solid Men Black Jacket
42391,myntradataset\images\42391.jpg,42391.jpg,42391,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Flying Machine Women White Printed T-shirt
4117,myntradataset\images\4117.jpg,4117.jpg,4117,Unisex,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Puma Unisex Punk White Blue Shoe
52901,myntradataset\images\52901.jpg,52901.jpg,52901,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Printed Sari
50585,myntradataset\images\50585.jpg,50585.jpg,50585,Men,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,Chromozome Men White Pack of 2 Briefs
11742,myntradataset\images\11742.jpg,11742.jpg,11742,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Lee Men Navy Blue Polo Tshirts
25522,myntradataset\images\25522.jpg,25522.jpg,25522,Women,Footwear,Shoes,Flats,Gold,Summer,2011.0,Casual,Clarks Women Metallic Arizona Ballerinas
7351,myntradataset\images\7351.jpg,7351.jpg,7351,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Tantra Men's Holiday India Red T-shirt
35908,myntradataset\images\35908.jpg,35908.jpg,35908,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Peperone Women Purple Sling Bag
4543,myntradataset\images\4543.jpg,4543.jpg,4543,Women,Footwear,Shoes,Sports Shoes,Purple,Summer,2011.0,Sports,Nike Womens Air Rele Purple Shoe
22362,myntradataset\images\22362.jpg,22362.jpg,22362,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015.0,Casual,Wildcraft Unisex Black Rock Backpack
16363,myntradataset\images\16363.jpg,16363.jpg,16363,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Peter England Men Check Blue Shirt
11270,myntradataset\images\11270.jpg,11270.jpg,11270,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Sports,Nike Men As Ss Cruiser Maroon T-Shirts
48367,myntradataset\images\48367.jpg,48367.jpg,48367,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,French Connection Men White & Black Check Shirt
55810,myntradataset\images\55810.jpg,55810.jpg,55810,Women,Apparel,Loungewear and Nightwear,Night suits,Cream,Summer,2017.0,Casual,SDL by Sweet Dreams Women Cream & Grey Night Suit S11-3186
25204,myntradataset\images\25204.jpg,25204.jpg,25204,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Leatherette Light Brown Handbag
18208,myntradataset\images\18208.jpg,18208.jpg,18208,Men,Accessories,Headwear,Caps,White,Fall,2011.0,Casual,Manchester United Men Solid White Cap
48803,myntradataset\images\48803.jpg,48803.jpg,48803,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013.0,Casual,Lucera Women Silver Pendant
52443,myntradataset\images\52443.jpg,52443.jpg,52443,Women,Apparel,Loungewear and Nightwear,Nightdress,Green,Winter,2015.0,Casual,Red Rose White & Green Nightdress
11416,myntradataset\images\11416.jpg,11416.jpg,11416,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Black Sweatshirt
21386,myntradataset\images\21386.jpg,21386.jpg,21386,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Manchester United Men Printed Red T-shirt
46650,myntradataset\images\46650.jpg,46650.jpg,46650,Women,Personal Care,Fragrance,Deodorant,Orange,Spring,2017.0,Casual,Rasasi Women Deserve Deo
35898,myntradataset\images\35898.jpg,35898.jpg,35898,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Peperone Women Purple Handbag
21741,myntradataset\images\21741.jpg,21741.jpg,21741,Unisex,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Vans Unisex Authentic Lo Pro White Casual Shoes
5026,myntradataset\images\5026.jpg,5026.jpg,5026,Women,Apparel,Innerwear,Bra,Purple,Summer,2011.0,Sports,ADIDAS Women Short Purple Sports Bra
41676,myntradataset\images\41676.jpg,41676.jpg,41676,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Catwalk Women Black Heels
42233,myntradataset\images\42233.jpg,42233.jpg,42233,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Sepia Women Blue Top
32349,myntradataset\images\32349.jpg,32349.jpg,32349,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Q&Q Men Steel Watch
4251,myntradataset\images\4251.jpg,4251.jpg,4251,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Probase Men's Crack Print Ghost Buster Grey T-shirt
55087,myntradataset\images\55087.jpg,55087.jpg,55087,Women,Personal Care,Skin Care,Face Wash and Cleanser,White,Spring,2017.0,Casual,Pond's Flawless White Deep Whitening Facial Foam
7695,myntradataset\images\7695.jpg,7695.jpg,7695,Women,Apparel,Bottomwear,Track Pants,Red,Fall,2011.0,Casual,Urban Yoga Women's Bij Red Track Pant
54792,myntradataset\images\54792.jpg,54792.jpg,54792,Men,Apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,Peter England Men Grey Jeans
23558,myntradataset\images\23558.jpg,23558.jpg,23558,Unisex,Personal Care,Fragrance,Deodorant,Gold,Spring,2017.0,Casual,Police Unisex And Unisex Pack of 2 Deos
